id_tabungan,counter_tabungan,tanggal_nabung,nama_goal,target_nominal,nominal_nabung,total_terkumpul,sisa_target,status,jarak_hari_nabung,persentase_terkumpul
TAB-2061,29,2024-02-16,Liburan Ke Bali/Jogja,4680000,53997,1471773,3208227,Belum Selesai,24,31.45
TAB-2061,30,2024-02-26,Liburan Ke Bali/Jogja,4680000,48165,1519938,3160062,Belum Selesai,10,32.48
TAB-2061,31,2024-03-11,Liburan Ke Bali/Jogja,4680000,50823,1570761,3109239,Belum Selesai,14,33.56
TAB-2061,32,2024-04-11,Liburan Ke Bali/Jogja,4680000,65325,1636086,3043914,Belum Selesai,31,34.96
TAB-2061,33,2024-04-28,Liburan Ke Bali/Jogja,4680000,43757,1679843,3000157,Belum Selesai,17,35.89
TAB-2061,34,2024-05-13,Liburan Ke Bali/Jogja,4680000,48308,1728151,2951849,Belum Selesai,15,36.93
TAB-2061,35,2024-06-02,Liburan Ke Bali/Jogja,4680000,53081,1781232,2898768,Belum Selesai,20,38.06
TAB-2061,36,2024-06-30,Liburan Ke Bali/Jogja,4680000,47890,1829122,2850878,Belum Selesai,28,39.08
TAB-2061,37,2024-07-30,Liburan Ke Bali/Jogja,4680000,42250,1871372,2808628,Belum Selesai,30,39.99
TAB-2061,38,2024-08-12,Liburan Ke Bali/Jogja,4680000,43127,1914499,2765501,Belum Selesai,13,40.91
TAB-2061,39,2024-08-27,Liburan Ke Bali/Jogja,4680000,54570,1969069,2710931,Belum Selesai,15,42.07
TAB-2061,40,2024-09-27,Liburan Ke Bali/Jogja,4680000,42000,2011515,2668485,Belum Selesai,31,42.98
TAB-2061,41,2024-10-09,Liburan Ke Bali/Jogja,4680000,51384,2062899,2617101,Belum Selesai,12,44.08
TAB-2061,42,2024-10-18,Liburan Ke Bali/Jogja,4680000,46868,2109767,2570233,Belum Selesai,9,45.08
TAB-2061,43,2024-10-26,Liburan Ke Bali/Jogja,4680000,33303,2143070,2536930,Belum Selesai,8,45.79
TAB-2061,44,2024-11-17,Liburan Ke Bali/Jogja,4680000,54103,2197173,2482827,Belum Selesai,22,46.95
TAB-2061,45,2024-11-25,Liburan Ke Bali/Jogja,4680000,41194,2238367,2441633,Belum Selesai,8,47.83
TAB-2061,46,2024-12-14,Liburan Ke Bali/Jogja,4680000,47769,2286136,2393864,Belum Selesai,19,48.85
TAB-2061,47,2025-01-13,Liburan Ke Bali/Jogja,4680000,54816,2340952,2339048,Belum Selesai,30,50.02
TAB-2061,48,2025-02-12,Liburan Ke Bali/Jogja,4680000,51739,2392691,2287309,Belum Selesai,30,51.13
TAB-2061,49,2025-02-19,Liburan Ke Bali/Jogja,4680000,58281,2450972,2229028,Belum Selesai,7,52.37
TAB-2061,50,2025-03-15,Liburan Ke Bali/Jogja,4680000,48957,2499929,2180071,Belum Selesai,24,53.42
TAB-2061,51,2025-04-04,Liburan Ke Bali/Jogja,4680000,50913,2550842,2129158,Belum Selesai,20,54.51
TAB-2061,52,2025-04-11,Liburan Ke Bali/Jogja,4680000,58853,2609695,2070305,Belum Selesai,7,55.76
TAB-2061,53,2025-04-28,Liburan Ke Bali/Jogja,4680000,47588,2657283,2022717,Belum Selesai,17,56.78
TAB-2061,54,2025-05-22,Liburan Ke Bali/Jogja,4680000,44246,2701529,1978471,Belum Selesai,24,57.72
TAB-2061,55,2025-06-21,Liburan Ke Bali/Jogja,4680000,51078,2752607,1927393,Belum Selesai,30,58.82
TAB-2061,56,2025-07-16,Liburan Ke Bali/Jogja,4680000,48228,2800835,1879165,Belum Selesai,25,59.85
TAB-2061,57,2025-08-11,Liburan Ke Bali/Jogja,4680000,48000,2849320,1830680,Belum Selesai,26,60.88
TAB-2061,58,2025-09-07,Liburan Ke Bali/Jogja,4680000,51759,2901079,1778921,Belum Selesai,27,61.99
TAB-2061,59,2025-09-20,Liburan Ke Bali/Jogja,4680000,52338,2953417,1726583,Belum Selesai,13,63.11
TAB-2061,60,2025-10-14,Liburan Ke Bali/Jogja,4680000,50000,3003609,1676391,Belum Selesai,24,64.18
TAB-2061,61,2025-10-27,Liburan Ke Bali/Jogja,4680000,43325,3046934,1633066,Belum Selesai,13,65.11
TAB-2061,62,2025-11-15,Liburan Ke Bali/Jogja,4680000,47747,3094681,1585319,Belum Selesai,19,66.13
TAB-2061,63,2025-12-05,Liburan Ke Bali/Jogja,4680000,57720,3152401,1527599,Belum Selesai,20,67.36
TAB-2061,64,2025-12-30,Liburan Ke Bali/Jogja,4680000,45812,3198213,1481787,Belum Selesai,25,68.34
TAB-2062,1,2021-06-16,Liburan Ke Bali/Jogja,5960000,603103,603103,5356897,Belum Selesai,0,10.12
TAB-2062,2,2021-07-01,Liburan Ke Bali/Jogja,5960000,594850,1197953,4762047,Belum Selesai,15,20.1
TAB-2062,3,2021-07-11,Liburan Ke Bali/Jogja,5960000,647806,1845759,4114241,Belum Selesai,10,30.97
TAB-2062,4,2021-07-19,Liburan Ke Bali/Jogja,5960000,578280,2424039,3535961,Belum Selesai,8,40.67
TAB-2062,5,2021-08-18,Liburan Ke Bali/Jogja,5960000,526670,2950709,3009291,Belum Selesai,30,49.51
TAB-2062,6,2021-08-25,Liburan Ke Bali/Jogja,5960000,593164,3543873,2416127,Belum Selesai,7,59.46
TAB-2062,7,2021-09-25,Liburan Ke Bali/Jogja,5960000,520668,4064541,1895459,Belum Selesai,31,68.2
TAB-2062,8,2021-10-23,Liburan Ke Bali/Jogja,5960000,569722,4634263,1325737,Belum Selesai,28,77.76
TAB-2062,9,2021-11-16,Liburan Ke Bali/Jogja,5960000,536490,5170753,789247,Belum Selesai,24,86.76
TAB-2062,10,2021-11-25,Liburan Ke Bali/Jogja,5960000,572714,5743467,216533,Belum Selesai,9,96.37
TAB-2062,11,2021-12-25,Liburan Ke Bali/Jogja,5960000,216533,5960000,0,Selesai,30,100.0
TAB-2063,1,2022-01-06,Beli Ipad/Tablet Nugas,7810000,189654,364589,7445411,Belum Selesai,0,4.67
TAB-2063,2,2022-05-14,Beli Ipad/Tablet Nugas,7810000,174935,174935,7635065,Belum Selesai,128,2.24
TAB-2063,3,2022-06-22,Beli Ipad/Tablet Nugas,7810000,177376,541965,7268035,Belum Selesai,39,6.94
TAB-2063,4,2022-07-23,Beli Ipad/Tablet Nugas,7810000,208317,750282,7059718,Belum Selesai,31,9.61
TAB-2063,5,2022-08-04,Beli Ipad/Tablet Nugas,7810000,159687,909969,6900031,Belum Selesai,12,11.65
TAB-2063,6,2022-08-12,Beli Ipad/Tablet Nugas,7810000,220373,1130342,6679658,Belum Selesai,8,14.47
TAB-2063,7,2022-09-10,Beli Ipad/Tablet Nugas,7810000,203000,1334066,6475934,Belum Selesai,29,17.08
TAB-2063,8,2022-10-10,Beli Ipad/Tablet Nugas,7810000,180769,1514835,6295165,Belum Selesai,30,19.4
TAB-2063,9,2022-10-29,Beli Ipad/Tablet Nugas,7810000,208701,1723536,6086464,Belum Selesai,19,22.07
TAB-2063,10,2022-11-28,Beli Ipad/Tablet Nugas,7810000,162582,1886118,5923882,Belum Selesai,30,24.15
TAB-2063,11,2022-12-15,Beli Ipad/Tablet Nugas,7810000,188809,2074927,5735073,Belum Selesai,17,26.57
TAB-2063,12,2023-01-08,Beli Ipad/Tablet Nugas,7810000,193924,2268851,5541149,Belum Selesai,24,29.05
TAB-2063,13,2023-02-06,Beli Ipad/Tablet Nugas,7810000,190901,2459752,5350248,Belum Selesai,29,31.49
TAB-2063,14,2023-02-25,Beli Ipad/Tablet Nugas,7810000,179714,2639466,5170534,Belum Selesai,19,33.8
TAB-2063,15,2023-03-28,Beli Ipad/Tablet Nugas,7810000,192139,2831605,4978395,Belum Selesai,31,36.26
TAB-2063,16,2023-04-26,Beli Ipad/Tablet Nugas,7810000,196808,3028413,4781587,Belum Selesai,29,38.78
TAB-2063,17,2023-05-26,Beli Ipad/Tablet Nugas,7810000,185000,3213569,4596431,Belum Selesai,30,41.15
TAB-2063,18,2023-06-04,Beli Ipad/Tablet Nugas,7810000,231869,3445438,4364562,Belum Selesai,9,44.12
TAB-2063,19,2023-07-05,Beli Ipad/Tablet Nugas,7810000,196040,3641478,4168522,Belum Selesai,31,46.63
TAB-2063,20,2023-07-26,Beli Ipad/Tablet Nugas,7810000,139328,3985041,3824959,Belum Selesai,21,51.02
TAB-2063,21,2023-08-21,Beli Ipad/Tablet Nugas,7810000,186635,4171676,3638324,Belum Selesai,26,53.41
TAB-2063,22,2023-09-02,Beli Ipad/Tablet Nugas,7810000,204023,4375699,3434301,Belum Selesai,12,56.03
TAB-2063,23,2023-09-29,Beli Ipad/Tablet Nugas,7810000,178005,4553704,3256296,Belum Selesai,27,58.31
TAB-2063,24,2023-10-26,Beli Ipad/Tablet Nugas,7810000,176320,4730024,3079976,Belum Selesai,27,60.56
TAB-2063,25,2023-11-03,Beli Ipad/Tablet Nugas,7810000,212479,4942503,2867497,Belum Selesai,8,63.28
TAB-2063,26,2023-11-12,Beli Ipad/Tablet Nugas,7810000,170182,5112685,2697315,Belum Selesai,9,65.46
TAB-2063,27,2023-12-02,Beli Ipad/Tablet Nugas,7810000,181572,5294257,2515743,Belum Selesai,20,67.79
TAB-2063,28,2023-12-07,Beli Ipad/Tablet Nugas,7810000,204235,3845713,3964287,Belum Selesai,5,49.24
TAB-2063,29,2023-12-17,Beli Ipad/Tablet Nugas,7810000,187000,5481693,2328307,Belum Selesai,10,70.19
TAB-2063,30,2024-01-13,Beli Ipad/Tablet Nugas,7810000,216385,5698078,2111922,Belum Selesai,27,72.96
TAB-2063,31,2024-02-12,Beli Ipad/Tablet Nugas,7810000,178464,5876542,1933458,Belum Selesai,30,75.24
TAB-2063,32,2024-02-19,Beli Ipad/Tablet Nugas,7810000,205358,6081900,1728100,Belum Selesai,7,77.87
TAB-2063,33,2024-03-17,Beli Ipad/Tablet Nugas,7810000,188975,6427858,1382142,Belum Selesai,27,82.3
TAB-2063,34,2024-04-10,Beli Ipad/Tablet Nugas,7810000,166135,6593993,1216007,Belum Selesai,24,84.43
TAB-2063,35,2024-04-27,Beli Ipad/Tablet Nugas,7810000,169731,6763724,1046276,Belum Selesai,17,86.6
TAB-2063,36,2024-05-07,Beli Ipad/Tablet Nugas,7810000,166107,6929831,880169,Belum Selesai,10,88.73
TAB-2063,37,2024-05-23,Beli Ipad/Tablet Nugas,7810000,179075,7108906,701094,Belum Selesai,16,91.02
TAB-2063,38,2024-06-13,Beli Ipad/Tablet Nugas,7810000,206000,7315124,494876,Belum Selesai,21,93.66
TAB-2063,39,2024-06-29,Beli Ipad/Tablet Nugas,7810000,199693,7514817,295183,Belum Selesai,16,96.22
TAB-2063,40,2024-07-20,Beli Ipad/Tablet Nugas,7160000,203748,7718565,91435,Belum Selesai,21,107.8
TAB-2063,41,2024-08-05,Beli Ipad/Tablet Nugas,7810000,91435,7810000,0,Selesai,16,100.0
TAB-2064,1,2022-02-22,Beli Sepeda Lipat/Fixie,1880000,73066,73066,1806934,Belum Selesai,0,3.89
TAB-2064,2,2022-03-09,Beli Sepeda Lipat/Fixie,1880000,78000,151197,1728803,Belum Selesai,15,8.04
TAB-2064,3,2022-03-29,Beli Sepeda Lipat/Fixie,1880000,63467,214664,1665336,Belum Selesai,20,11.42
TAB-2064,4,2022-04-23,Beli Sepeda Lipat/Fixie,1880000,79544,294208,1585792,Belum Selesai,25,15.65
TAB-2065,1,2024-04-30,Modal Nikah/Tunangan,89990000,8825360,8825360,81164640,Belum Selesai,0,9.81
TAB-2065,2,2024-05-18,Modal Nikah/Tunangan,89990000,8834949,17660309,72329691,Belum Selesai,18,19.62
TAB-2065,3,2024-05-28,Modal Nikah/Tunangan,89990000,8148083,25808392,64181608,Belum Selesai,10,28.68
TAB-2065,4,2024-06-26,Modal Nikah/Tunangan,89990000,9214473,35022865,54967135,Belum Selesai,29,38.92
TAB-2065,5,2024-07-11,Modal Nikah/Tunangan,89990000,10018034,45040899,44949101,Belum Selesai,15,50.05
TAB-2065,6,2024-07-25,Modal Nikah/Tunangan,89990000,10564999,55605898,34384102,Belum Selesai,14,61.79
TAB-2065,7,2024-08-23,Modal Nikah/Tunangan,89990000,10255538,65861436,24128564,Belum Selesai,29,73.19
TAB-2065,8,2024-09-12,Modal Nikah/Tunangan,89990000,8985165,74846601,15143399,Belum Selesai,20,83.17
TAB-2065,9,2024-10-13,Modal Nikah/Tunangan,89990000,9400518,84247119,5742881,Belum Selesai,31,93.62
TAB-2066,1,2020-10-26,Bayar Kosan Tahunan,11230000,1214048,1214048,10015952,Belum Selesai,0,10.81
TAB-2066,2,2020-11-11,Bayar Kosan Tahunan,11230000,953528,2167576,9062424,Belum Selesai,16,19.3
TAB-2066,3,2020-11-29,Bayar Kosan Tahunan,11230000,984225,3151801,8078199,Belum Selesai,18,28.07
TAB-2066,4,2020-12-11,Bayar Kosan Tahunan,11230000,1079711,4231512,6998488,Belum Selesai,12,37.68
TAB-2066,5,2021-01-10,Bayar Kosan Tahunan,11230000,1096610,5328122,5901878,Belum Selesai,30,47.45
TAB-2066,6,2021-02-04,Bayar Kosan Tahunan,11230000,1181989,6510111,4719889,Belum Selesai,25,57.97
TAB-2066,7,2021-03-06,Bayar Kosan Tahunan,11230000,1127825,7637936,3592064,Belum Selesai,30,68.01
TAB-2066,8,2021-03-23,Bayar Kosan Tahunan,11230000,1162995,8800931,2429069,Belum Selesai,17,78.37
TAB-2066,9,2021-04-19,Bayar Kosan Tahunan,11230000,1160183,9961114,1268886,Belum Selesai,27,88.7
TAB-2066,10,2021-05-19,Bayar Kosan Tahunan,11230000,1268886,11230000,0,Selesai,30,100.0
TAB-2067,1,2024-05-04,Modal Nikah/Tunangan,89990000,1949744,1949744,88040256,Belum Selesai,0,2.17
TAB-2067,2,2024-06-02,Modal Nikah/Tunangan,89990000,1668592,3618336,86371664,Belum Selesai,29,4.02
TAB-2067,3,2024-06-21,Modal Nikah/Tunangan,89990000,1346815,4965151,85024849,Belum Selesai,19,5.52
TAB-2067,4,2024-07-22,Modal Nikah/Tunangan,89990000,1526609,6491760,83498240,Belum Selesai,31,7.21
TAB-2068,1,2022-03-09,Beli Ipad/Tablet Nugas,8240000,119489,119489,8120511,Belum Selesai,0,1.45
TAB-2068,2,2022-04-02,Beli Ipad/Tablet Nugas,8240000,112622,358100,7881900,Belum Selesai,24,4.35
TAB-2068,3,2022-04-17,Beli Ipad/Tablet Nugas,8240000,147149,505249,7734751,Belum Selesai,15,6.13
TAB-2068,4,2022-05-08,Beli Ipad/Tablet Nugas,8240000,129718,1109076,7130924,Belum Selesai,21,13.46
TAB-2068,5,2022-05-11,Beli Ipad/Tablet Nugas,8240000,118614,623863,7616137,Belum Selesai,3,7.57
TAB-2068,6,2022-05-30,Beli Ipad/Tablet Nugas,8240000,112930,736793,7503207,Belum Selesai,19,8.94
TAB-2068,7,2022-06-27,Beli Ipad/Tablet Nugas,8240000,124752,861545,7378455,Belum Selesai,28,10.46
TAB-2068,8,2022-07-09,Beli Ipad/Tablet Nugas,8240000,117798,1343513,6896487,Belum Selesai,12,16.3
TAB-2068,9,2022-07-24,Beli Ipad/Tablet Nugas,8240000,117813,979358,7260642,Belum Selesai,15,11.89
TAB-2068,10,2022-08-31,Beli Ipad/Tablet Nugas,8240000,116639,1225715,7014285,Belum Selesai,38,14.88
TAB-2068,11,2022-09-25,Beli Ipad/Tablet Nugas,8240000,117694,1461207,6778793,Belum Selesai,25,17.73
TAB-2068,12,2022-10-22,Beli Ipad/Tablet Nugas,8240000,126217,1587424,6652576,Belum Selesai,27,19.26
TAB-2068,13,2022-11-03,Beli Ipad/Tablet Nugas,8240000,119542,1706966,6533034,Belum Selesai,12,20.72
TAB-2068,14,2022-11-22,Beli Ipad/Tablet Nugas,8240000,123952,1830918,6409082,Belum Selesai,19,22.22
TAB-2068,15,2022-12-16,Beli Ipad/Tablet Nugas,8240000,131144,1962062,6277938,Belum Selesai,24,23.81
TAB-2068,16,2023-01-02,Beli Ipad/Tablet Nugas,8240000,118603,2080665,6159335,Belum Selesai,17,25.25
TAB-2068,17,2023-01-26,Beli Ipad/Tablet Nugas,8240000,122201,2311140,5928860,Belum Selesai,24,28.05
TAB-2068,18,2023-02-04,Beli Ipad/Tablet Nugas,8240000,110547,2626276,5613724,Belum Selesai,9,31.87
TAB-2068,19,2023-02-16,Beli Ipad/Tablet Nugas,8240000,92766,2403906,5836094,Belum Selesai,12,29.17
TAB-2068,20,2023-03-05,Beli Ipad/Tablet Nugas,8240000,111823,2515729,5724271,Belum Selesai,17,30.53
TAB-2068,21,2023-04-09,Beli Ipad/Tablet Nugas,8240000,117267,2743543,5496457,Belum Selesai,35,33.3
TAB-2068,22,2023-05-05,Beli Ipad/Tablet Nugas,8240000,100971,2844514,5395486,Belum Selesai,26,34.52
TAB-2068,23,2023-05-17,Beli Ipad/Tablet Nugas,8240000,106298,2950812,5289188,Belum Selesai,12,35.81
TAB-2068,24,2023-06-11,Beli Ipad/Tablet Nugas,8240000,106718,3057530,5182470,Belum Selesai,25,37.11
TAB-2068,25,2023-07-09,Beli Ipad/Tablet Nugas,8240000,109923,3167453,5072547,Belum Selesai,28,38.44
TAB-2068,26,2023-07-10,Beli Ipad/Tablet Nugas,8240000,113846,3630122,4609878,Belum Selesai,1,44.05
TAB-2068,27,2023-08-07,Beli Ipad/Tablet Nugas,8240000,105000,3272671,4967329,Belum Selesai,28,39.72
TAB-2068,28,2023-08-24,Beli Ipad/Tablet Nugas,8240000,125701,3398372,4841628,Belum Selesai,17,41.24
TAB-2068,29,2023-09-10,Beli Ipad/Tablet Nugas,8240000,117904,3516276,4723724,Belum Selesai,17,42.67
TAB-2068,30,2023-11-03,Beli Ipad/Tablet Nugas,8240000,103680,3733802,4506198,Belum Selesai,54,45.31
TAB-2068,31,2023-11-27,Beli Ipad/Tablet Nugas,8240000,111731,3845533,4394467,Belum Selesai,24,46.67
TAB-2068,32,2023-12-16,Beli Ipad/Tablet Nugas,8240000,112146,3957679,4282321,Belum Selesai,19,48.03
TAB-2068,33,2023-12-26,Beli Ipad/Tablet Nugas,8240000,129084,4086763,4153237,Belum Selesai,10,49.6
TAB-2068,34,2024-01-17,Beli Ipad/Tablet Nugas,8240000,91228,4177991,4062009,Belum Selesai,22,50.7
TAB-2068,35,2024-02-03,Beli Ipad/Tablet Nugas,8240000,109543,4287534,3952466,Belum Selesai,17,52.03
TAB-2068,36,2024-02-28,Beli Ipad/Tablet Nugas,8240000,128516,4416050,3823950,Belum Selesai,25,53.59
TAB-2068,37,2024-03-25,Beli Ipad/Tablet Nugas,8240000,124912,4673459,3566541,Belum Selesai,26,56.72
TAB-2068,38,2024-04-17,Beli Ipad/Tablet Nugas,8240000,129799,4901330,3338670,Belum Selesai,23,59.48
TAB-2068,39,2024-05-06,Beli Ipad/Tablet Nugas,8240000,114707,5016037,3223963,Belum Selesai,19,60.87
TAB-2068,40,2024-05-18,Beli Ipad/Tablet Nugas,8240000,94079,5110116,3129884,Belum Selesai,12,62.02
TAB-2068,41,2024-06-05,Beli Ipad/Tablet Nugas,8240000,140927,5397763,2842237,Belum Selesai,18,65.51
TAB-2068,42,2024-06-21,Beli Ipad/Tablet Nugas,8240000,119059,5516822,2723178,Belum Selesai,16,66.95
TAB-2068,43,2024-07-18,Beli Ipad/Tablet Nugas,8240000,113685,5630507,2609493,Belum Selesai,27,68.33
TAB-2068,44,2024-08-05,Beli Ipad/Tablet Nugas,8240000,131474,5761981,2478019,Belum Selesai,18,69.93
TAB-2068,45,2024-08-19,Beli Ipad/Tablet Nugas,8240000,121087,5883068,2356932,Belum Selesai,14,71.4
TAB-2068,46,2024-09-04,Beli Ipad/Tablet Nugas,8240000,98072,4771531,3468469,Belum Selesai,16,57.91
TAB-2068,47,2024-09-07,Beli Ipad/Tablet Nugas,8240000,112261,5995329,2244671,Belum Selesai,3,72.76
TAB-2068,48,2024-09-20,Beli Ipad/Tablet Nugas,8240000,122536,6117865,2122135,Belum Selesai,13,74.25
TAB-2068,49,2024-10-21,Beli Ipad/Tablet Nugas,8240000,134255,6365804,1874196,Belum Selesai,31,77.25
TAB-2068,50,2024-11-21,Beli Ipad/Tablet Nugas,8240000,123261,6489065,1750935,Belum Selesai,31,78.75
TAB-2068,51,2024-12-20,Beli Ipad/Tablet Nugas,8240000,132538,6621603,1618397,Belum Selesai,29,80.36
TAB-2068,52,2025-01-16,Beli Ipad/Tablet Nugas,8240000,128805,6750408,1489592,Belum Selesai,27,81.92
TAB-2068,53,2025-01-24,Beli Ipad/Tablet Nugas,8240000,122777,6873185,1366815,Belum Selesai,8,83.41
TAB-2068,54,2025-02-05,Beli Ipad/Tablet Nugas,8240000,113376,6986561,1253439,Belum Selesai,12,84.79
TAB-2068,55,2025-03-06,Beli Ipad/Tablet Nugas,8240000,119711,7224294,1015706,Belum Selesai,29,87.67
TAB-2068,56,2025-03-30,Beli Ipad/Tablet Nugas,8240000,118000,7342956,897044,Belum Selesai,24,89.11
TAB-2068,57,2025-04-11,Beli Ipad/Tablet Nugas,8240000,120291,7463247,776753,Belum Selesai,12,90.57
TAB-2068,58,2025-05-08,Beli Ipad/Tablet Nugas,8240000,111471,7574718,665282,Belum Selesai,27,91.93
TAB-2068,59,2025-06-08,Beli Ipad/Tablet Nugas,8240000,102457,7677175,562825,Belum Selesai,31,93.17
TAB-2068,60,2025-06-29,Beli Ipad/Tablet Nugas,8240000,114000,7791783,448217,Belum Selesai,21,94.56
TAB-2068,61,2025-08-29,Beli Ipad/Tablet Nugas,8240000,109818,8118896,121104,Belum Selesai,61,98.53
TAB-2068,62,2025-09-18,Beli Ipad/Tablet Nugas,8240000,121104,8240000,0,Selesai,20,100.0
TAB-2069,1,2023-01-20,Modal Nikah/Tunangan,97510000,6501064,6501064,91008936,Belum Selesai,0,6.67
TAB-2069,2,2023-02-14,Modal Nikah/Tunangan,97510000,10214547,16715611,80794389,Belum Selesai,25,17.14
TAB-2069,3,2023-02-24,Modal Nikah/Tunangan,97510000,8845393,25561004,71948996,Belum Selesai,10,26.21
TAB-2069,4,2023-03-08,Modal Nikah/Tunangan,97510000,9094927,34655931,62854069,Belum Selesai,12,35.54
TAB-2069,5,2023-03-29,Modal Nikah/Tunangan,97510000,8142857,42798788,54711212,Belum Selesai,21,43.89
TAB-2069,6,2023-04-09,Modal Nikah/Tunangan,97510000,10754462,53553250,43956750,Belum Selesai,11,54.92
TAB-2069,7,2023-04-28,Modal Nikah/Tunangan,97510000,9954216,63507466,34002534,Belum Selesai,19,65.13
TAB-2069,8,2023-05-25,Modal Nikah/Tunangan,97510000,11518330,75025796,22484204,Belum Selesai,27,76.94
TAB-2069,9,2023-06-17,Modal Nikah/Tunangan,97510000,8663244,83689040,13820960,Belum Selesai,23,85.83
TAB-2069,10,2023-07-18,Modal Nikah/Tunangan,97510000,9645542,93334582,4175418,Belum Selesai,31,95.72
TAB-2069,11,2023-08-18,Modal Nikah/Tunangan,97510000,4175418,97510000,0,Selesai,31,100.0
TAB-2070,1,2022-01-25,Tiket Konser K-Pop/Lokal,1430000,138353,138353,1291647,Belum Selesai,0,9.68
TAB-2070,2,2022-02-20,Tiket Konser K-Pop/Lokal,1430000,139737,278090,1151910,Belum Selesai,26,19.45
TAB-2070,3,2022-03-04,Tiket Konser K-Pop/Lokal,1430000,139585,417675,1012325,Belum Selesai,12,29.21
TAB-2070,4,2022-03-21,Tiket Konser K-Pop/Lokal,1430000,145591,563266,866734,Belum Selesai,17,39.39
TAB-2070,5,2022-04-02,Tiket Konser K-Pop/Lokal,1430000,141363,704629,725371,Belum Selesai,12,49.27
TAB-2070,6,2022-05-03,Tiket Konser K-Pop/Lokal,1430000,138726,843355,586645,Belum Selesai,31,58.98
TAB-2070,7,2022-05-16,Tiket Konser K-Pop/Lokal,1430000,126349,969704,460296,Belum Selesai,13,67.81
TAB-2070,8,2022-06-16,Tiket Konser K-Pop/Lokal,1430000,149077,1118781,311219,Belum Selesai,31,78.24
TAB-2070,9,2022-07-05,Tiket Konser K-Pop/Lokal,1430000,132738,1251519,178481,Belum Selesai,19,87.52
TAB-2070,10,2022-08-12,Tiket Konser K-Pop/Lokal,143000000,42133,1430000,0,Selesai,38,1.0
TAB-2071,1,2021-09-05,Naik Gunung (Semeru/Rinjani),1850000,120676,120676,1729324,Belum Selesai,0,6.52
TAB-2071,2,2021-10-06,Naik Gunung (Semeru/Rinjani),1850000,101177,221853,1628147,Belum Selesai,31,11.99
TAB-2071,3,2021-10-14,Naik Gunung (Semeru/Rinjani),1850000,116344,338197,1511803,Belum Selesai,8,18.28
TAB-2071,4,2021-10-29,Naik Gunung (Semeru/Rinjani),1850000,120637,458834,1391166,Belum Selesai,15,24.8
TAB-2071,5,2021-11-27,Naik Gunung (Semeru/Rinjani),1850000,126262,585096,1264904,Belum Selesai,29,31.63
TAB-2071,6,2021-12-20,Naik Gunung (Semeru/Rinjani),1850000,91115,676211,1173789,Belum Selesai,23,36.55
TAB-2071,7,2022-01-19,Naik Gunung (Semeru/Rinjani),1850000,132622,808833,1041167,Belum Selesai,30,43.72
TAB-2071,8,2022-03-10,Naik Gunung (Semeru/Rinjani),1850000,103305,1025646,824354,Belum Selesai,50,55.44
TAB-2071,9,2022-03-24,Naik Gunung (Semeru/Rinjani),1850000,120784,1146430,703570,Belum Selesai,14,61.97
TAB-2071,10,2022-04-23,Naik Gunung (Semeru/Rinjani),1850000,111821,1258251,591749,Belum Selesai,30,68.01
TAB-2071,11,2022-05-14,Naik Gunung (Semeru/Rinjani),1850000,137296,1395547,454453,Belum Selesai,21,75.43
TAB-2071,12,2022-06-10,Naik Gunung (Semeru/Rinjani),1850000,109708,1505255,344745,Belum Selesai,27,81.37
TAB-2071,13,2022-07-03,Naik Gunung (Semeru/Rinjani),1850000,113149,1618404,231596,Belum Selesai,23,87.48
TAB-2071,14,2022-07-11,Naik Gunung (Semeru/Rinjani),1850000,112619,1731023,118977,Belum Selesai,8,93.57
TAB-2071,15,2022-07-24,Naik Gunung (Semeru/Rinjani),1850000,100000,1831905,18095,Belum Selesai,13,99.02
TAB-2071,16,2022-08-24,Naik Gunung (Semeru/Rinjani),1850000,18095,1850000,0,Selesai,31,100.0
TAB-2072,1,2021-03-28,Rakit Pc Gaming,18050000,1789851,1789851,16260149,Belum Selesai,0,9.92
TAB-2072,2,2021-04-10,Rakit Pc Gaming,18050000,1926957,3716808,14333192,Belum Selesai,13,20.59
TAB-2072,3,2021-05-03,Rakit Pc Gaming,18050000,1875483,5592291,12457709,Belum Selesai,23,30.98
TAB-2072,4,2021-05-19,Rakit Pc Gaming,18050000,1849967,7442258,10607742,Belum Selesai,16,41.23
TAB-2072,5,2021-06-07,Rakit Pc Gaming,18050000,1743701,11129624,6920376,Belum Selesai,19,61.66
TAB-2072,6,2021-06-17,Rakit Pc Gaming,18050000,1943665,9385923,8664077,Belum Selesai,10,52.0
TAB-2072,7,2021-07-29,Rakit Pc Gaming,18050000,1962017,13091641,4958359,Belum Selesai,42,72.53
TAB-2072,8,2021-09-02,Rakit Pc Gaming,18050000,1643991,16249405,1800595,Belum Selesai,35,90.02
TAB-2072,9,2021-09-15,Rakit Pc Gaming,18050000,1800595,18050000,0,Selesai,13,100.0
TAB-2073,1,2020-11-19,Beli Kasur Busa/Springbed,1890000,1041219,1041219,848781,Belum Selesai,0,55.09
TAB-2073,2,2020-12-06,Beli Kasur Busa/Springbed,1890000,848781,1890000,0,Selesai,17,100.0
